REGIÓN,NOMBRE LOCAL,INSTALACIÓN DEPORTIVA,TIPO INSTALACIÓN DEPORTIVA,TIPO DE AP,ESPACIOS DEPORTIVOS,DISCIPLINAS DEPORTIVAS,FUNCIONAMIENTO,PLANIFICADA PARA INTERVENCIÓN,COORDENADAS X,COORDENADAS Y,CRITERIO TÉCNICO,PROBLEMAS ESTRUCTURALES,RIESGO DE COLAPSO,NO CORRESPONDE A MANTENIMIENTO,ESPACIOS DEPORTIVOS INADECUADOS,REQUIIERE REEMPLAZO, EDIFICACIÓN INADECUADA,MOTIVO,ESTADO CONSERVACIÓN BLOQUE ,ESTADO SITUACIONAL ESPACIOS DEPORTIVOS,ESTADO SITUACIONAL ESPACIOS COMPLEMENTARIOS,INSTALACIONES DEPORTIVAS,CONDICION DEL BIEN,ADM,NOMBRE PREDIO,TIPO DEL BIEN,USO GENERICO,USO ESPECIFICO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,DIRECCIÓN,AREA (M2),TIPO DOCUMENTO REGISTRAL,NÚMERO DOCUMENTO REGISTRAL,CONDICION SANEAMIENTO,TIPO  CARGAS,BASE,DIRECCION PREDIO,NOMBRE EDIFICACION,TIPO INFRAESTRUCTURA,AREA M2,PROPIETARIO,ADMINISTRACION,PARTIDA ELECTRONICA,SANEADO,CONVENIO,CLASIFICA PREDIO CONVENIO,ENTIDAD,ESTADO CONVENIO,TIPO PREDIO,DESCRIPCIÓN,ESTADO PREDIO,FVEN ITSE,ESTADO ITSE,PROGRAMA LA ACADEMIA,BASE2,DIRECCION PREDIO2,NOMBRE EDIFICACION2,PRIORIZADA,TIPO,RESPONSABLE,ESPECIALIDAD,NRO APOYO,AREA,ITSE,FECHA LIMITE,PROGRAMA LA ACADEMIA2,ESPECTADORES,DEPORTES,ESTADO INFRAESTRUCTURA,MTTO,OBSERVACIONES,DIAGNÓSTICO,AÑO,PROY.,CODIGO ÚNICO IDEA,SNIP
CAJAMARCA,TERRENO CAMPO DEPORTIVO SUCRE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,,NO DEFINIDO,NO DEFINIDO,,NO,,"-78,136414","-6,937509",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO SUCRE,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CELENDIN,SUCRE,060310,AV. LA MISERICORDIA S/N,19372,PARTIDA ELECTRÓNICA,11073544,SI,NO TIENE,UCR,AV. LA MISERICORDIA S/N,TERRENO CAMPO DEPORTIVO SUCRE,TERRENO,19372,ESTADO-IPD,MUNICIPALIDAD DISTRITAL DE SUCRE,11073544,SI,CONVENIO N° 052-2010 - TRANSFERENCIA DE PARTIDAS,CONVENIO ADM POR OTRAS INSTITUCIONES,MUNICIPALIDAD DISTRITAL DE SUCRE,NO VIGENTE,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TRINIDAD DE CUPISNIQUE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,,NO DEFINIDO,NO TIENE,,NO,,"-79,03272959","-7,349052551",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TRINIDAD DE CUPISNIQUE,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CONTUMAZA,CUPISNIQUE,060503,JR. SAN MARTÍN Y 1° DE MAYO,"11077,9",PARTIDA ELECTRÓNICA,P32024433,SI,NO TIENE,UCR,JR. SAN MARTÍN Y 1° DE MAYO,TERRENO CAMPO DEPORTIVO TRINIDAD DE CUPISNIQUE,TERRENO,"11077,9",IPD,IPD,P32024433,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO CONGA DE ALLANGA,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,,NO DEFINIDO,NO DEFINIDO,,NO,,"-78,8602624","-6,398317081",,,,,,,,,,,,Ü  TRANSFERIDO A LA MUNICIPALIDAD PROVINCIAL DE CUTERVO ( RESOLUCIÓN N° 115-2010/PCM ),PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO CONGA DE ALLANGA,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CUTERVO,CUTERVO,060601,CAMPO DEPORTIVO CONGA DE ALLANGA (CENTRO EDUCATIVO N°10251),3600,PARTIDA ELECTRÓNICA,11043978,SI,NO TIENE,UCR,CENTRO EDUCATIVO N°10251,TERRENO CAMPO DEPORTIVO CONGA DE ALLANGA,TERRENO,3600,IPD,IPD,11043978,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO DE LANCHE,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,,NO DEFINIDO,NO DEFINIDO,,NO,,"-78,87087","-6,381974",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO DE LANCHE,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CUTERVO,CUTERVO,060601,"ESTANCIA DE LANCHE, CENTRO POBALDO LA ESTANCIA DE LANCHE","1990,24",PARTIDA ELECTRÓNICA,11074937,SI,NO TIENE,UCR,ESTANCIA DE LANCHE,TERRENO CAMPO DEPORTIVO DE LANCHE,TERRENO,"1990,24",ESTADO-IPD,IPD,11074937,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO ESTANCIA DE RAYME,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO DEFINIDO,,NO,,"-78,8179","-6,4132",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO ESTANCIA DE RAYME,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CUTERVO,CUTERVO,060601,"CL. S/N (C.E.N°10250), CENTRO POBLADO ESTANCIA DE RAYME",4200,PARTIDA ELECTRÓNICA,11043977,SI,NO TIENE,UCR,C.E.N°10250,TERRENO CAMPO DEPORTIVO ESTANCIA DE RAYME,TERRENO,4200,IPD,IPD,11043977,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO LA RAMADA LLUSHCAPAMPA,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO DEFINIDO,,NO,,"-79,29514656","-6,630371112",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO LA RAMADA LLUSHCAPAMPA,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,CUTERVO,LA RAMADA,060605,"JR. JOSE CARLOS MARIATEGUI, CENTRO POBLADO LUSHCAPAMPA",5400,PARTIDA ELECTRÓNICA,11045334,SI,NO TIENE,UCR,CENTRO POBLADO LUSHCAPAMPA,TERRENO CAMPO DEPORTIVO LA RAMADA LLUSHCAPAMPA,TERRENO,5400,IPD,IPD,11045334,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO CERRO DE JESÚS-HUALGAYOC,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO DEFINIDO,,NO,,"-78,609547","-6,76512",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO CERRO DE JESÚS-HUALGAYOC,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,HUALGAYOC,HUALGAYOC,060703,CERRO DE JESÚS,3600,PARTIDA ELECTRÓNICA,11045333,SI,NO TIENE,UCR,CERRO DE JESÚS,TERRENO CAMPO DEPORTIVO CERRO DE JESÚS-HUALGAYOC,TERRENO,3600,IPD,IPD,11045333,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO ICHOCAN,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,128892","-7,361055",,,,,,,,,,,,ABIERTO CON CERCO PERIMÉTRICO DETERIORADO,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO ICHOCAN,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MARCOS,ICHOCAN,061005,UBICADO AL NORTE DE LA CIUDAD ICHOCAN,18420,PARTIDA ELECTRÓNICA,11080117,SI,NO TIENE,UCR,ICHOCAN,TERRENO CAMPO DEPORTIVO ICHOCAN,TERRENO,18420,IPD,IPD,11080117,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO CHANCAY,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,126225","-7,392041",,,,,,,,,,,,ABIERTO CON CERCO PERIMÉTRICO DETERIORADO,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO CHANCAY,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MARCOS,CHANCAY,061002,CALLE CHANCAY,21064,PARTIDA ELECTRÓNICA,11073933,SI,NO TIENE,UCR,CALLE CHANCAY,TERRENO CAMPO DEPORTIVO CHANCAY,TERRENO,21064,IPD,IPD,11073933,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTVO PLOMO POMARONGO - CHANCAY,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,068546","-7,413987",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTVO PLOMO POMARONGO - CHANCAY,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MARCOS,CHANCAY,061002,C.P. EL PLOMO POMARONGO,"1908,5",PARTIDA ELECTRÓNICA,11073929,SI,NO TIENE,UCR,C.P. EL PLOMO POMARONGO,TERRENO CAMPO DEPORTVO PLOMO POMARONGO - CHANCAY,TERRENO,"1908,5",ESTADO-IPD,IPD,11073929,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO 25 DE ABRIL - SAN MARCOS,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,164833","-7,336785",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO 25 DE ABRIL - SAN MARCOS,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,061001,"AV. ESPAÑA Y RAMÓN CASTILLA, URB. 25 ABRIL, CENTRO POBLADO CERCADO SAN MARCOS, LOTE 1 MZ 17","4659,4",PARTIDA ELECTRÓNICA,P32018690,SI,NO TIENE,UCR,AV. ESPAÑA Y RAMÓN CASTILLA-URB. 25 ABRIL,TERRENO CAMPO DEPORTIVO 25 DE ABRIL - SAN MARCOS,TERRENO,"4659,4",IPD,DIRECCIÓN REGIONAL DE EDUCACIÓN DE CAJAMARCA,P32018690,SI,CONVENIO N° 058-2022 - COOPERACIÓN INTERINSTITUCIONAL,CONVENIO ADM POR OTRAS INSTITUCIONES,DIRECCIÓN REGIONAL DE EDUCACIÓN DE CAJAMARCA,NO VIGENTE,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO CHILAL DE LA MERCED,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,837267","-6,732535",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO CHILAL DE LA MERCED,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,"CASERIO CHILAL DE LA MERCED, CASERIO CHILAL DE LA MERCED",4140,PARTIDA ELECTRÓNICA,11074882,SI,NO TIENE,UCR,CASERÍO CHILAL DE LA MERCED,TERRENO CAMPO DEPORTIVO CHILAL DE LA MERCED,TERRENO,4140,IPD,IPD,11074882,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,82618","-6,754045",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,AV. STA CRUZ Y JR. AMAZONAS,18600,PARTIDA ELECTRÓNICA,11080074,SI,NO TIENE,UCR,AV. STA CRUZ Y JR. AMAZONAS,TERRENO CAMPO DEPORTIVO TONGOD,TERRENO,18600,IPD,IPD,11080074,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,82618","-6,754045",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,AV. STA CRUZ Y JR. AMAZONAS,18600,PARTIDA ELECTRÓNICA,11080074,SI,NO TIENE,UCR,CASERÍO DE TONGOD,TERRENO CAMPO DEPORTIVO TONGOD ALTO,TERRENO,3600,IPD,IPD,11074682,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,82618","-6,754045",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD ALTO,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,CASERÍO DE TONGOD ALTO,3600,PARTIDA ELECTRÓNICA,11074682,SI,NO TIENE,UCR,AV. STA CRUZ Y JR. AMAZONAS,TERRENO CAMPO DEPORTIVO TONGOD,TERRENO,18600,IPD,IPD,11080074,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO DEPORTIVO DE FÚTBOL,,NO,,"-78,82618","-6,754045",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD ALTO,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,CASERÍO DE TONGOD ALTO,3600,PARTIDA ELECTRÓNICA,11074682,SI,NO TIENE,UCR,CASERÍO DE TONGOD,TERRENO CAMPO DEPORTIVO TONGOD ALTO,TERRENO,3600,IPD,IPD,11074682,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD ALTO,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,80765","-6,783848",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD ALTO,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,CASERÍO DE TONGOD ALTO,3600,PARTIDA ELECTRÓNICA,11074682,SI,NO TIENE,UCR,CASERÍO DE TONGOD,TERRENO CAMPO DEPORTIVO TONGOD ALTO,TERRENO,3600,IPD,IPD,11074682,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD ALTO,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,80765","-6,783848",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD ALTO,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,CASERÍO DE TONGOD ALTO,3600,PARTIDA ELECTRÓNICA,11074682,SI,NO TIENE,UCR,AV. STA CRUZ Y JR. AMAZONAS,TERRENO CAMPO DEPORTIVO TONGOD,TERRENO,18600,IPD,IPD,11080074,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD ALTO,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,80765","-6,783848",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,AV. STA CRUZ Y JR. AMAZONAS,18600,PARTIDA ELECTRÓNICA,11080074,SI,NO TIENE,UCR,CASERÍO DE TONGOD,TERRENO CAMPO DEPORTIVO TONGOD ALTO,TERRENO,3600,IPD,IPD,11074682,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO TONGOD ALTO,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,80765","-6,783848",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO TONGOD,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,AV. STA CRUZ Y JR. AMAZONAS,18600,PARTIDA ELECTRÓNICA,11080074,SI,NO TIENE,UCR,AV. STA CRUZ Y JR. AMAZONAS,TERRENO CAMPO DEPORTIVO TONGOD,TERRENO,18600,IPD,IPD,11080074,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO PARA LOSA DEPORTIVA TONGOD,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,NO TIENE,,NO,,"-78,824935","-6,757743",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO PARA LOSA DEPORTIVA TONGOD,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SAN MIGUEL,TONGOD,061112,CALLE SUCRE S/N,936,PARTIDA ELECTRÓNICA,11074683,SI,NO TIENE,UCR,CALLE SUCRE S/N,TERRENO PARA LOSA DEPORTIVA TONGOD,TERRENO,936,IPD,IPD,11074683,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
CAJAMARCA,TERRENO CAMPO DEPORTIVO SECTOR COTELL - SANTA CRUZ,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,OTROS,NO DEFINIDO,CAMPO MENOR DE FULBITO DE TIERRA,FULBITO,NO,,"-78,948587","-6,616725",,,,,,,,,,,,ABIERTO SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO CAMPO DEPORTIVO SECTOR COTELL - SANTA CRUZ,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,021208,"AV. CAMPOS DEPORTIVO, SECTOR COTELL, CASERÍO SAN ROQUE",50050,PARTIDA ELECTRÓNICA,11043605,SI,NO TIENE,UCR,"SECTOR COTELL, CASERÍO SAN ROQUE",TERRENO CAMPO DEPORTIVO SECTOR COTELL - SANTA CRUZ,TERRENO,50050,IPD,IPD,11043605,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO ESPECIFICA,MNTO,,,,,,,,,,,,,,,,,,,,,
HUANCAVELICA,TERRENO PARA COMPLEJO DEPORTIVO ANTA,INSTALACIÓN DEPORTIVA Y/O RECREATIVA,,NO DEFINIDO,NO DEFINIDO,,NO,NO,"-74,628564","-12,820662",,,,,,,,,,,,SIN CERCO PERIMÉTRICO. CON PELIGRO DE INVASIÓN,PROPIO,PREDIOS QUE ADMINISTRA EL IPD A NIVEL NACIONAL,TERRENO PARA COMPLEJO DEPORTIVO ANTA,PREDIO SIN CERCAR,AREA DEPORTIVA,TERRENO,HUANCAVELICA,ACOBAMBA,ANTA,080301,"PJE. ANTARACAY Y BARRIO HORNAPATA, BARRIO HORNAPATA - BARRIO PUCACCACCA, URB. CAMINO DE HERRADURA, SECTOR ANTA",22000,PARTIDA ELECTRÓNICA,2004604,SI,NO TIENE,UCR,PJE. ANTARACAY Y BARRIO HORNAPATA - BARRIO PUCACCACCA,TERRENO PARA COMPLEJO DEPORTIVO ANTA,TERRENO,22000,IPD,IPD,2004604,SI,SIN CONVENIO,SIN CONVENIO ADM POR IPD,NO APLICA,NO APLICA,TERRENO,NO APLICA,NO APLICA(TERRENO),,NO APLICA,NO APLICA,MNTO,,,,,,,,,,,,,,,,,,,,,
